,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact
5614,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,American (New),Cookshop,4.0,2313,156 10th Ave,(212) 924-4440
5615,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,Georgian,Chama Mama,4.5,680,149 W 14th St,(646) 438-9007
5616,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,American (Traditional),RH Rooftop Restaurant New York,4.0,854,9 9th Ave,(212) 217-2210
5617,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,Pizza,Mels,4.5,83,85 10th Ave,(212) 970-2202
5618,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,French,Pastis,4.0,513,52 Gansevoort St,(212) 929-4844
5619,W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,Mediterranean,Miznon,4.0,501,435 W 15th St,(646) 490-5871
5620,Crescent St & 34 Ave,40.76108,-73.930562,Vietnamese,District Saigon,4.5,761,37-15 Broadway,(718) 956-0007
5621,Crescent St & 34 Ave,40.76108,-73.930562,Breakfast & Brunch,Sanfords Astoria,4.0,1148,30-13 Broadway,(718) 932-9569
5622,Crescent St & 34 Ave,40.76108,-73.930562,Afghan,Sami's Kabab House,4.5,541,35-57 Crescent St,(917) 832-7165
5623,Crescent St & 34 Ave,40.76108,-73.930562,Cocktail Bars,Trestle,4.5,544,34-02 Broadway,(347) 808-0290
5624,Crescent St & 34 Ave,40.76108,-73.930562,Thai,Pye Boat Noodle,4.5,1032,35-13 Broadway,(718) 685-2329
5625,Crescent St & 34 Ave,40.76108,-73.930562,Ramen,Tamashii Ramen,4.0,838,2905 Broadway,(718) 278-5888
5626,Crescent St & 34 Ave,40.76108,-73.930562,Cocktail Bars,Botte Bar,4.5,163,25-07 Broadway,(718) 433-9079
5627,Crescent St & 34 Ave,40.76108,-73.930562,Spanish,Sala Astoria,4.5,60,34-39 31st St,(929) 556-3037
5628,Crescent St & 34 Ave,40.76108,-73.930562,Seafood,Amylos Taverna,4.0,414,33-19 Broadway,(718) 215-0228
5629,Crescent St & 34 Ave,40.76108,-73.930562,Greek,Aliada,4.0,462,2919 Broadway,(718) 932-2240
5630,Crescent St & 34 Ave,40.76108,-73.930562,Mexican,Mayahuel,4.5,52,3207 34th Ave,(347) 639-0409
5631,Crescent St & 34 Ave,40.76108,-73.930562,Mexican,Ruta Oaxaca Mexican Cuisine,4.5,271,35-03 Broadway,(929) 349-1228
5632,Crescent St & 34 Ave,40.76108,-73.930562,Italian,Vite Vinosteria,4.5,689,31-05 34th St,(718) 278-8483
5633,Crescent St & 34 Ave,40.76108,-73.930562,Salvadoran,Salvatoria Kitchen & Bar,4.5,264,31-18 Broadway,(718) 777-2829
5634,Crescent St & 34 Ave,40.76108,-73.930562,American (New),The Highwater,4.0,545,3420 Broadway,(917) 745-0407
5635,Crescent St & 34 Ave,40.76108,-73.930562,Sushi Bars,Sake Kawa,4.5,244,32-05 36th Ave,(718) 777-0117
5636,Crescent St & 34 Ave,40.76108,-73.930562,Cocktail Bars,Las Catrinas Mexican Bar & Eatery,4.0,463,32-02 Broadway,(917) 745-0969
5637,Crescent St & 34 Ave,40.76108,-73.930562,Japanese,Kondo,4.0,202,2913 Broadway,(347) 617-1236
5638,Crescent St & 34 Ave,40.76108,-73.930562,Greek,Bahari Estiatorio,4.0,645,3114 Broadway,(718) 204-8968
5639,Crescent St & 34 Ave,40.76108,-73.930562,Mexican,Chela & Garnacha,4.5,439,33-09 36th Ave,(917) 832-6876
5640,Prospect Pl & Underhill Ave,40.6769694,-73.96579,American (New),Olmsted,4.0,486,659 Vanderbilt Ave,(718) 552-2610
5641,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Thai,Nourish,4.0,378,637A Vanderbilt Ave,(718) 789-3981
5642,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Italian,Faun,4.0,221,606 Vanderbilt Ave,(718) 576-6120
5643,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Thai,Muse,4.0,130,689 Washington Ave,(347) 442-0443
5644,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Caribbean,The Islands,4.0,786,671 Washington Ave,(718) 398-3575
5645,Prospect Pl & Underhill Ave,40.6769694,-73.96579,French,Oxalis,4.5,246,791 Washington Ave,(347) 627-8298
5646,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Salad,Nurish,4.5,122,637 Washington Ave,(718) 484-1122
5647,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Izakaya,Ozakaya,4.5,136,635 Vanderbilt Ave,(929) 456-5956
5648,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Cajun/Creole,Lowerline,4.5,251,794 Washington Ave,(347) 533-7110
5649,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Korean,Kimchi Grill,4.0,652,766 Washington Ave,(718) 360-1839
5650,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Dominican,Puerto Viejo,4.0,527,564 Grand Ave,(718) 398-3758
5651,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Mexican,Cruz Del Sur,4.5,82,622 Washington Ave,(347) 365-1618
5652,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Sushi Bars,Sushi Lin Brooklyn,4.5,342,335 Flatbush Ave,(347) 627-6027
5653,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Breakfast & Brunch,Cheryl's Global Soul,4.0,1059,236 Underhill Ave,(347) 529-2855
5654,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Coffee & Tea,Penny House Cafe,4.5,309,732 Washington Ave,(347) 240-7281
5655,Prospect Pl & Underhill Ave,40.6769694,-73.96579,American (Traditional),Emily,4.0,924,919 Fulton St,(347) 844-9588
5656,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Mexican,Citrico,4.0,245,681 Washington Ave,(347) 955-4519
5657,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Mexican,Alta Calidad,4.0,267,552 Vanderbilt Ave,(718) 622-1111
5658,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Wine Bars,Leland Eating and Drinking House ,4.5,76,755 Dean St,(646) 470-7008
5659,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Burgers,Stocked Burger,4.5,60,663 Washington Ave,(718) 872-5304
5660,34 Ave & 21 St,40.7628138,-73.9342862,Afghan,Sami's Kabab House,4.5,541,35-57 Crescent St,(917) 832-7165
5661,34 Ave & 21 St,40.7628138,-73.9342862,Cocktail Bars,Trestle,4.5,544,34-02 Broadway,(347) 808-0290
5662,34 Ave & 21 St,40.7628138,-73.9342862,Breakfast & Brunch,Sanfords Astoria,4.0,1148,30-13 Broadway,(718) 932-9569
5663,34 Ave & 21 St,40.7628138,-73.9342862,Mexican,Fresco's Cantina,4.5,291,12-14 31st Ave,(347) 808-7338
5664,34 Ave & 21 St,40.7628138,-73.9342862,Seafood,Amylos Taverna,4.0,414,33-19 Broadway,(718) 215-0228
5665,34 Ave & 21 St,40.7628138,-73.9342862,Sushi Bars,Sake Kawa,4.5,244,32-05 36th Ave,(718) 777-0117
5666,34 Ave & 21 St,40.7628138,-73.9342862,American (New),The Highwater,4.0,545,3420 Broadway,(917) 745-0407
5667,34 Ave & 21 St,40.7628138,-73.9342862,Seafood,Mar's,4.0,295,34-21 34th Ave,(718) 685-2480
5668,34 Ave & 21 St,40.7628138,-73.9342862,Cocktail Bars,Botte Bar,4.5,163,25-07 Broadway,(718) 433-9079
5669,34 Ave & 21 St,40.7628138,-73.9342862,Salvadoran,Salvatoria Kitchen & Bar,4.5,264,31-18 Broadway,(718) 777-2829
5670,34 Ave & 21 St,40.7628138,-73.9342862,Mexican,Chela & Garnacha,4.5,439,33-09 36th Ave,(917) 832-6876
5671,34 Ave & 21 St,40.7628138,-73.9342862,Ramen,Tamashii Ramen,4.0,838,2905 Broadway,(718) 278-5888
5672,34 Ave & 21 St,40.7628138,-73.9342862,Greek,Aliada,4.0,462,2919 Broadway,(718) 932-2240
5673,34 Ave & 21 St,40.7628138,-73.9342862,Spanish,Sala Astoria,4.5,60,34-39 31st St,(929) 556-3037
5674,34 Ave & 21 St,40.7628138,-73.9342862,Diners,Bel Aire Diner,3.0,627,31-91 21st St,(718) 721-3160
5675,34 Ave & 21 St,40.7628138,-73.9342862,Italian,Vesta,4.5,755,21-02 30th Ave,(718) 545-5550
5676,34 Ave & 21 St,40.7628138,-73.9342862,Seafood,Astoria Seafood,4.0,937,37-10 33rd St,(718) 392-2680
5677,34 Ave & 21 St,40.7628138,-73.9342862,Seafood,Psari Seafood Restaurant & Bar,4.0,622,32-10 36th Ave,(718) 786-6015
5678,34 Ave & 21 St,40.7628138,-73.9342862,Modern European,Selo,5.0,102,33-05 Broadway,(718) 932-0101
5679,34 Ave & 21 St,40.7628138,-73.9342862,Halal,King of Falafel & Shawarma - Restaurant,4.0,396,30-15 Broadway,(718) 340-8068
5680,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Venues & Event Spaces,Industry City,4.0,159,220 36th St,(718) 965-6450
5681,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Butcher,Ends Meat,4.5,106,254 36th St,(718) 801-8895
5682,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Izakaya,Wakuwaku,3.5,96,269 36th St,(347) 584-4577
5683,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Ramen,Ramen Setagaya,4.0,55,934 3rd Ave,(347) 584-4577
5684,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Thai,Bangkok BAR,4.5,45,238 36th St,(929) 469-6455
5685,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Sushi Bars,Sushi Uesugi,4.0,76,934 3rd Ave,(929) 469-6455
5686,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Japanese,Japan Village,3.5,297,934 3rd Ave,(347) 584-4579
5687,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Indian,Taza Mkt,5.0,60,254 36th St,(347) 584-4579
5688,2 Ave & 36 St,40.65708866668485,-74.00870203971863,International Grocery,Sahadi's - Industry City,4.0,58,34 35th St,(718) 788-7500
5689,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Distilleries,Barrow’s Intense NY Tasting Room,4.5,51,86 34th St,(917) 597-1084
5690,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Korean,Ejen Korean Comfort Food,4.0,75,254 36th St,(917) 597-1084
5691,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Bakeries,Tadaima,4.5,35,67  35th St,(917) 597-1084
5692,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Barbeque,Hometown Bar-B-Que,3.5,97,87 35th St,(718) 576-3556
5693,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Eatertainment,Frying Pan Brooklyn,4.0,59,51 35th St,(646) 708-1814
5694,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Tacos,Cafe Nube,5.0,88,940 4th Ave,(347) 889-6660
5695,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Juice Bars & Smoothies,Bagel Pub,4.0,67,313 36th St,(347) 889-6660
5696,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Street Vendors,Empanada Papa,5.0,21,"brooklyn, NY 11232",(929) 277-0142
5697,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Kebab,Kotti Berliner Döner Kebab,4.5,97,220 36th St,(347) 614-1779
5698,2 Ave & 36 St,40.65708866668485,-74.00870203971863,Sandwiches,Avocaderia,3.5,245,238 36th St,(347) 227-0350
5699,2 Ave & 36 St,40.65708866668485,-74.00870203971863,American (New),Zona Sur Bar Bistro,4.0,376,4314 4th Ave,(718) 788-1606
5700,35 St & 34 Ave,40.7580583,-73.9242751,American (New),The Highwater,4.0,545,3420 Broadway,(917) 745-0407
5701,35 St & 34 Ave,40.7580583,-73.9242751,Cocktail Bars,Trestle,4.5,544,34-02 Broadway,(347) 808-0290
5702,35 St & 34 Ave,40.7580583,-73.9242751,Mexican,Tacuba,4.0,758,35-01 36th St,(718) 786-2727
5703,35 St & 34 Ave,40.7580583,-73.9242751,Mexican,Citrico Cafe,4.0,132,3290 36th St,(718) 255-1705
5704,35 St & 34 Ave,40.7580583,-73.9242751,Vietnamese,District Saigon,4.5,761,37-15 Broadway,(718) 956-0007
5705,35 St & 34 Ave,40.7580583,-73.9242751,Seafood,Mar's,4.0,295,34-21 34th Ave,(718) 685-2480
5706,35 St & 34 Ave,40.7580583,-73.9242751,Thai,Pye Boat Noodle,4.5,1032,35-13 Broadway,(718) 685-2329
5707,35 St & 34 Ave,40.7580583,-73.9242751,Mexican,Ruta Oaxaca Mexican Cuisine,4.5,271,35-03 Broadway,(929) 349-1228
5708,35 St & 34 Ave,40.7580583,-73.9242751,Mexican,Mayahuel,4.5,52,3207 34th Ave,(347) 639-0409
5709,35 St & 34 Ave,40.7580583,-73.9242751,Pizza,Sac's Place,4.0,562,3511 35th Ave,(718) 204-5002
5710,35 St & 34 Ave,40.7580583,-73.9242751,Seafood,Amylos Taverna,4.0,414,33-19 Broadway,(718) 215-0228
5711,35 St & 34 Ave,40.7580583,-73.9242751,Tacos,Barrio Taqueria,4.0,144,33-02 34th Ave,(718) 255-1091
5712,35 St & 34 Ave,40.7580583,-73.9242751,American (New),Oliver's Astoria,4.0,621,3719 Broadway,(718) 806-1476
5713,35 St & 34 Ave,40.7580583,-73.9242751,American (New),Vegoist,4.0,300,35-43 37th St,(718) 729-5665
5714,35 St & 34 Ave,40.7580583,-73.9242751,Salvadoran,Salvatoria Kitchen & Bar,4.5,264,31-18 Broadway,(718) 777-2829
5715,35 St & 34 Ave,40.7580583,-73.9242751,Spanish,Sala Astoria,4.5,60,34-39 31st St,(929) 556-3037
5716,35 St & 34 Ave,40.7580583,-73.9242751,Breakfast & Brunch,Sanfords Astoria,4.0,1148,30-13 Broadway,(718) 932-9569
5717,35 St & 34 Ave,40.7580583,-73.9242751,Mexican,Chela & Garnacha,4.5,439,33-09 36th Ave,(917) 832-6876
5718,35 St & 34 Ave,40.7580583,-73.9242751,Sushi Bars,Sake Kawa,4.5,244,32-05 36th Ave,(718) 777-0117
5719,35 St & 34 Ave,40.7580583,-73.9242751,Italian,Vite Vinosteria,4.5,689,31-05 34th St,(718) 278-8483
5720,34 Ave & 38 St,40.756913,-73.921631,Vietnamese,District Saigon,4.5,761,37-15 Broadway,(718) 956-0007
5721,34 Ave & 38 St,40.756913,-73.921631,Thai,Pye Boat Noodle,4.5,1032,35-13 Broadway,(718) 685-2329
5722,34 Ave & 38 St,40.756913,-73.921631,Mexican,Tacuba,4.0,758,35-01 36th St,(718) 786-2727
5723,34 Ave & 38 St,40.756913,-73.921631,Mexican,Citrico Cafe,4.0,132,3290 36th St,(718) 255-1705
5724,34 Ave & 38 St,40.756913,-73.921631,American (New),The Highwater,4.0,545,3420 Broadway,(917) 745-0407
5725,34 Ave & 38 St,40.756913,-73.921631,Lounges,LUNA  Asian Bistro & Lounge,4.0,372,32-72 Steinway St,(917) 832-7911
5726,34 Ave & 38 St,40.756913,-73.921631,American (New),Oliver's Astoria,4.0,621,3719 Broadway,(718) 806-1476
5727,34 Ave & 38 St,40.756913,-73.921631,Seafood,Mar's,4.0,295,34-21 34th Ave,(718) 685-2480
5728,34 Ave & 38 St,40.756913,-73.921631,Cocktail Bars,Trestle,4.5,544,34-02 Broadway,(347) 808-0290
5729,34 Ave & 38 St,40.756913,-73.921631,Mexican,Ruta Oaxaca Mexican Cuisine,4.5,271,35-03 Broadway,(929) 349-1228
5730,34 Ave & 38 St,40.756913,-73.921631,Pubs,Cronin & Phelan's,4.5,220,38-14 Broadway,(718) 545-8999
5731,34 Ave & 38 St,40.756913,-73.921631,American (New),Vegoist,4.0,300,35-43 37th St,(718) 729-5665
5732,34 Ave & 38 St,40.756913,-73.921631,Pizza,Sac's Place,4.0,562,3511 35th Ave,(718) 204-5002
5733,34 Ave & 38 St,40.756913,-73.921631,Seafood,Amylos Taverna,4.0,414,33-19 Broadway,(718) 215-0228
5734,34 Ave & 38 St,40.756913,-73.921631,Mediterranean,Cevabdzinica Sarajevo,4.0,182,3718 34th Ave,(718) 752-9528
5735,34 Ave & 38 St,40.756913,-73.921631,Cafes,Cafe Turkiye,4.5,59,37-05  Bdwy,(718) 777-0200
5736,34 Ave & 38 St,40.756913,-73.921631,Latin American,Lunera Latin Fusion Restaurant Bar,4.0,150,3225 Steinway St,(718) 726-9857
5737,34 Ave & 38 St,40.756913,-73.921631,Thai,Thonglor Thai Formerly Red Basil Thai,4.5,72,3247 Steinway St,(718) 278-3333
5738,34 Ave & 38 St,40.756913,-73.921631,Puerto Rican,The Freakin Rican,4.0,380,4306 34th Av,(929) 349-1080
5739,34 Ave & 38 St,40.756913,-73.921631,Italian,Vite Vinosteria,4.5,689,31-05 34th St,(718) 278-8483
5740,Vernon Blvd & 10 St,40.7671863,-73.9373554,Mexican,Fresco's Cantina,4.5,291,12-14 31st Ave,(347) 808-7338
5741,Vernon Blvd & 10 St,40.7671863,-73.9373554,Breakfast & Brunch,Sanfords Astoria,4.0,1148,30-13 Broadway,(718) 932-9569
5742,Vernon Blvd & 10 St,40.7671863,-73.9373554,Afghan,Sami's Kabab House,4.5,541,35-57 Crescent St,(917) 832-7165
5743,Vernon Blvd & 10 St,40.7671863,-73.9373554,Art Tours,The Noguchi Museum,4.5,147,9-01 33rd Rd,(718) 204-7088
5744,Vernon Blvd & 10 St,40.7671863,-73.9373554,Pet Stores,Château le Woof,4.5,154,31-01 Vernon Blvd,(718) 626-9663
5745,Vernon Blvd & 10 St,40.7671863,-73.9373554,Italian,Vesta,4.5,755,21-02 30th Ave,(718) 545-5550
5746,Vernon Blvd & 10 St,40.7671863,-73.9373554,Cocktail Bars,Arcadia Bar & Kitchen,4.5,140,12-21 Astoria Blvd,(347) 730-6181
5747,Vernon Blvd & 10 St,40.7671863,-73.9373554,Cocktail Bars,Botte Bar,4.5,163,25-07 Broadway,(718) 433-9079
5748,Vernon Blvd & 10 St,40.7671863,-73.9373554,Spanish,Sala Astoria,4.5,60,34-39 31st St,(929) 556-3037
5749,Vernon Blvd & 10 St,40.7671863,-73.9373554,Greek,Aliada,4.0,462,2919 Broadway,(718) 932-2240
5750,Vernon Blvd & 10 St,40.7671863,-73.9373554,Halal,King of Falafel & Shawarma - Restaurant,4.0,396,30-15 Broadway,(718) 340-8068
5751,Vernon Blvd & 10 St,40.7671863,-73.9373554,Ramen,Tamashii Ramen,4.0,838,2905 Broadway,(718) 278-5888
5752,Vernon Blvd & 10 St,40.7671863,-73.9373554,Mexican,Mayahuel,4.5,52,3207 34th Ave,(347) 639-0409
5753,Vernon Blvd & 10 St,40.7671863,-73.9373554,Bubble Tea,Tea and Milk,4.5,501,32-02 34th Ave,(917) 294-0450
5754,Vernon Blvd & 10 St,40.7671863,-73.9373554,American (New),Zeus Kitchen,4.5,80,27-24 21st St,(718) 606-1904
5755,Vernon Blvd & 10 St,40.7671863,-73.9373554,Sandwiches,Compton's,4.5,223,30-02 14th St,(917) 745-0573
5756,Vernon Blvd & 10 St,40.7671863,-73.9373554,Brazilian,Pao De Queijo,4.0,396,31-90 30th St,(718) 204-1979
5757,Vernon Blvd & 10 St,40.7671863,-73.9373554,Japanese,Kondo,4.0,202,2913 Broadway,(347) 617-1236
5758,Vernon Blvd & 10 St,40.7671863,-73.9373554,Noodles,Zhongzhong Noodles - Roosevelt Island,4.5,82,568 Main St,(646) 870-0005
5759,Vernon Blvd & 10 St,40.7671863,-73.9373554,Diners,Bel Aire Diner,3.0,627,31-91 21st St,(718) 721-3160
5760,Washington Pl & 6 Ave,40.73224119,-74.00026394,Pizza,Olio e Più,4.5,4742,3 Greenwich Ave,(212) 243-6546
5761,Washington Pl & 6 Ave,40.73224119,-74.00026394,French,Amélie,4.5,2915,22 W 8th St,(212) 533-2962
5762,Washington Pl & 6 Ave,40.73224119,-74.00026394,French,Boucherie West Village,4.5,2270,99 7th Ave S,(212) 837-1616
5763,Washington Pl & 6 Ave,40.73224119,-74.00026394,Italian,La Lanterna Di Vittorio,4.0,1658,129 MacDougal St,(917) 639-3236
5764,Washington Pl & 6 Ave,40.73224119,-74.00026394,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418
5765,Washington Pl & 6 Ave,40.73224119,-74.00026394,American (New),Blue Hill,4.5,1079,75 Washington Pl,(212) 539-1776
5766,Washington Pl & 6 Ave,40.73224119,-74.00026394,Szechuan,Hao Noodle - West Village,4.0,865,401 6th Ave,(212) 633-8900
5767,Washington Pl & 6 Ave,40.73224119,-74.00026394,Japanese,Llama San,4.0,301,359 6th Ave,(646) 490-4422
5768,Washington Pl & 6 Ave,40.73224119,-74.00026394,Desserts,Loring Place,4.5,555,21 W 8th St,(212) 388-1831
5769,Washington Pl & 6 Ave,40.73224119,-74.00026394,Italian,Babbo,4.0,2603,110 Waverly Pl,(212) 777-0303
5770,Washington Pl & 6 Ave,40.73224119,-74.00026394,French,Minetta Tavern,4.0,2447,113 Macdougal St,(212) 475-3850
5771,Washington Pl & 6 Ave,40.73224119,-74.00026394,Filipino,Flip Sigi,4.0,951,131 7th Ave S,(833) 354-7744
5772,Washington Pl & 6 Ave,40.73224119,-74.00026394,Italian,Palma,4.0,861,28 Cornelia St,(212) 691-2223
5773,Washington Pl & 6 Ave,40.73224119,-74.00026394,Malaysian,Rasa,4.0,850,25 W 8th St,(212) 254-1888
5774,Washington Pl & 6 Ave,40.73224119,-74.00026394,Italian,Don Angie,4.5,753,103 Greenwich Ave,(212) 889-8884
5775,Washington Pl & 6 Ave,40.73224119,-74.00026394,French,L'Accolade,4.5,151,302 Bleecker St,(917) 409-1407
5776,Washington Pl & 6 Ave,40.73224119,-74.00026394,Tapas Bars,Alta,4.0,2017,64 W 10th St,(212) 505-7777
5777,Washington Pl & 6 Ave,40.73224119,-74.00026394,Italian,Via Carota,4.0,918,51 Grove St,(212) 255-1962
5778,Washington Pl & 6 Ave,40.73224119,-74.00026394,French,Buvette,4.0,2148,42 Grove St,(212) 255-3590
5779,Washington Pl & 6 Ave,40.73224119,-74.00026394,Mexican,Ofrenda,4.0,1087,113 7th Ave S,(212) 924-2305
5780,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Seafood,Peaches Grand,4.0,394,285 Grand Ave,(718) 638-9500
5781,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,American (Traditional),Rustik Tavern,4.0,589,471 Dekalb Ave,(347) 406-9700
5782,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Specialty Food,Mekelburg's,4.0,347,293 Grand Ave,(718) 399-2337
5783,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Pizza,Speedy Romeo,4.0,681,376 Classon Ave,(646) 542-1848
5784,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Coffee & Tea,The Market,4.0,139,372 Lafayette Ave,(347) 987-3692
5785,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Caribbean,Imani,4.0,840,271 Adelphi St,(718) 923-0100
5786,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Bars,Chilo's,4.0,241,323 Franklin Ave,(718) 676-5245
5787,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Italian,Evelina,4.5,355,211 Dekalb Ave,(929) 298-0209
5788,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,American (New),Baron's,4.0,345,564 Dekalb Ave,(718) 230-7100
5789,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,American (Traditional),Emily,4.0,924,919 Fulton St,(347) 844-9588
5790,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Mexican,Martha's Cocina Mexicana,4.5,33,338 Franklin Ave,(347) 240-5049
5791,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Italian,Aita,4.0,324,132 Greene Ave,(718) 576-3584
5792,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Thai,Dannee Thai,4.0,185,433 Dekalb Ave,(718) 622-4422
5793,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Vegan,Guevara's,4.5,131,39 Clifton Pl,(718) 622-4422
5794,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,Coffee & Tea,Brooklyn Kolache,4.5,371,520 Dekalb Ave,(718) 398-1111
