,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
2608,Crescent St & 35 Ave,40.7596276,-73.9321455,American (New),The Highwater,4.0,545,3420 Broadway,(917) 745-0407,16,8,24
2609,Crescent St & 35 Ave,40.7596276,-73.9321455,Mexican,Mayahuel,4.5,52,3207 34th Ave,(347) 639-0409,16,8,24
2610,Crescent St & 35 Ave,40.7596276,-73.9321455,Seafood,Amylos Taverna,4.0,414,33-19 Broadway,(718) 215-0228,16,8,24
2611,Crescent St & 35 Ave,40.7596276,-73.9321455,Italian,Vite Vinosteria,4.5,689,31-05 34th St,(718) 278-8483,16,8,24
2612,Crescent St & 35 Ave,40.7596276,-73.9321455,Mexican,Chela & Garnacha,4.5,439,33-09 36th Ave,(917) 832-6876,16,8,24
2613,Crescent St & 35 Ave,40.7596276,-73.9321455,Seafood,Astoria Seafood,4.0,937,37-10 33rd St,(718) 392-2680,16,8,24
2614,Crescent St & 35 Ave,40.7596276,-73.9321455,Seafood,Psari Seafood Restaurant & Bar,4.0,622,32-10 36th Ave,(718) 786-6015,16,8,24
2615,Crescent St & 35 Ave,40.7596276,-73.9321455,French,Cafe Triskell,4.5,479,33-04 36th Ave,(718) 472-0612,16,8,24
2616,Crescent St & 35 Ave,40.7596276,-73.9321455,Salvadoran,Salvatoria Kitchen & Bar,4.5,264,31-18 Broadway,(718) 777-2829,16,8,24
2617,Crescent St & 35 Ave,40.7596276,-73.9321455,Ramen,Tamashii Ramen,4.0,838,2905 Broadway,(718) 278-5888,16,8,24
2618,Crescent St & 35 Ave,40.7596276,-73.9321455,Greek,Aliada,4.0,462,2919 Broadway,(718) 932-2240,16,8,24
2619,Crescent St & 35 Ave,40.7596276,-73.9321455,Seafood,Mar's,4.0,295,34-21 34th Ave,(718) 685-2480,16,8,24
2620,21 St & 36 Ave,40.7601853,-73.9362726,Afghan,Sami's Kabab House,4.5,541,35-57 Crescent St,(917) 832-7165,16,2,18
2621,21 St & 36 Ave,40.7601853,-73.9362726,American (New),Carla,4.5,164,25-03 40th Avenue,(929) 204-6264,16,2,18
2622,21 St & 36 Ave,40.7601853,-73.9362726,Breakfast & Brunch,Sanfords Astoria,4.0,1148,30-13 Broadway,(718) 932-9569,16,2,18
2623,21 St & 36 Ave,40.7601853,-73.9362726,Sushi Bars,Sake Kawa,4.5,244,32-05 36th Ave,(718) 777-0117,16,2,18
2624,21 St & 36 Ave,40.7601853,-73.9362726,Mexican,Chela & Garnacha,4.5,439,33-09 36th Ave,(917) 832-6876,16,2,18
2625,21 St & 36 Ave,40.7601853,-73.9362726,Seafood,Astoria Seafood,4.0,937,37-10 33rd St,(718) 392-2680,16,2,18
2626,21 St & 36 Ave,40.7601853,-73.9362726,Salvadoran,Salvatoria Kitchen & Bar,4.5,264,31-18 Broadway,(718) 777-2829,16,2,18
2627,21 St & 36 Ave,40.7601853,-73.9362726,Pizza,Beebe's,4.0,173,38-28 27th St,(718) 208-2895,16,2,18
2628,21 St & 36 Ave,40.7601853,-73.9362726,Spanish,Sala Astoria,4.5,60,34-39 31st St,(929) 556-3037,16,2,18
2629,21 St & 36 Ave,40.7601853,-73.9362726,Cocktail Bars,Botte Bar,4.5,163,25-07 Broadway,(718) 433-9079,16,2,18
2630,21 St & 36 Ave,40.7601853,-73.9362726,Seafood,Psari Seafood Restaurant & Bar,4.0,622,32-10 36th Ave,(718) 786-6015,16,2,18
2631,21 St & 36 Ave,40.7601853,-73.9362726,Mexican,Fresco's Cantina,4.5,291,12-14 31st Ave,(347) 808-7338,16,2,18
2632,21 St & 36 Ave,40.7601853,-73.9362726,Sushi Bars,Suzuki Shokudo,4.5,202,38-01 31st St,(718) 472-3778,16,2,18
2633,21 St & 36 Ave,40.7601853,-73.9362726,French,Cafe Triskell,4.5,479,33-04 36th Ave,(718) 472-0612,16,2,18
2634,21 St & 36 Ave,40.7601853,-73.9362726,Greek,Aliada,4.0,462,2919 Broadway,(718) 932-2240,16,2,18
2635,21 St & 36 Ave,40.7601853,-73.9362726,Ramen,Tamashii Ramen,4.0,838,2905 Broadway,(718) 278-5888,16,2,18
2636,21 St & 36 Ave,40.7601853,-73.9362726,Brazilian,Beija Flor,4.0,291,38-02 29th St,(718) 606-2468,16,2,18
2637,21 St & 36 Ave,40.7601853,-73.9362726,Bubble Tea,Tea and Milk,4.5,501,32-02 34th Ave,(917) 294-0450,16,2,18
2638,21 St & 36 Ave,40.7601853,-73.9362726,Thai,House of Thai,4.0,355,2501 40th Ave,(929) 522-0247,16,2,18
2639,21 St & 36 Ave,40.7601853,-73.9362726,American (New),Vegoist,4.0,300,35-43 37th St,(718) 729-5665,16,2,18
2640,36 Ave & 10 St,40.7614376,-73.9411265,Mediterranean,3Greeks Grill,4.5,147,3561 Vernon Blvd,(718) 729-8900,14,3,17
2641,36 Ave & 10 St,40.7614376,-73.9411265,American (New),Carla,4.5,164,25-03 40th Avenue,(929) 204-6264,14,3,17
2642,36 Ave & 10 St,40.7614376,-73.9411265,Afghan,Sami's Kabab House,4.5,541,35-57 Crescent St,(917) 832-7165,14,3,17
2643,36 Ave & 10 St,40.7614376,-73.9411265,Sushi Bars,Tanoshi Sushi Sake Bar,4.5,859,1372 York Ave,(917) 265-8254,14,3,17
2644,36 Ave & 10 St,40.7614376,-73.9411265,Italian,Il Miglio Brick Oven Pizzeria & Italian Restaurant,4.0,43,11-03 36th Ave,(718) 777-7676,14,3,17
2645,36 Ave & 10 St,40.7614376,-73.9411265,Sushi Bars,Suzuki Shokudo,4.5,202,38-01 31st St,(718) 472-3778,14,3,17
2646,36 Ave & 10 St,40.7614376,-73.9411265,Mexican,Fresco's Cantina,4.5,291,12-14 31st Ave,(347) 808-7338,14,3,17
2647,36 Ave & 10 St,40.7614376,-73.9411265,Seafood,Astoria Seafood,4.0,937,37-10 33rd St,(718) 392-2680,14,3,17
2648,36 Ave & 10 St,40.7614376,-73.9411265,Pizza,Beebe's,4.0,173,38-28 27th St,(718) 208-2895,14,3,17
2649,36 Ave & 10 St,40.7614376,-73.9411265,Mexican,Hidalgo Mexican Food,4.0,35,3511 Vernon Blvd,(917) 832-6783,14,3,17
2650,36 Ave & 10 St,40.7614376,-73.9411265,Thai,House of Thai,4.0,355,2501 40th Ave,(929) 522-0247,14,3,17
2651,36 Ave & 10 St,40.7614376,-73.9411265,Thai,The Buffs,4.5,208,1313 40th Ave,(718) 361-2362,14,3,17
2652,36 Ave & 10 St,40.7614376,-73.9411265,Brazilian,Beija Flor,4.0,291,38-02 29th St,(718) 606-2468,14,3,17
2653,36 Ave & 10 St,40.7614376,-73.9411265,Caribbean,Melting Pot Cuisine,3.5,147,3601 Vernon Blvd,(718) 606-2670,14,3,17
2654,36 Ave & 10 St,40.7614376,-73.9411265,Noodles,Zhongzhong Noodles - Roosevelt Island,4.5,82,568 Main St,(646) 870-0005,14,3,17
2655,36 Ave & 10 St,40.7614376,-73.9411265,Coffee & Tea,Niforos Corner,3.5,34,35-60 11th St,(718) 545-5971,14,3,17
2656,36 Ave & 10 St,40.7614376,-73.9411265,French,Le Moulin a Cafe,4.0,401,1439 York Ave,(212) 288-5088,14,3,17
2657,36 Ave & 10 St,40.7614376,-73.9411265,Cafes,Claire's Kitchen Cafe,5.0,27,1374 York Ave,(315) 951-3322,14,3,17
2658,36 Ave & 10 St,40.7614376,-73.9411265,Chicken Wings,THE HUNTRESS whiskey n' wings,4.0,237,24-03 41st Ave,(718) 685-2922,14,3,17
2659,36 Ave & 10 St,40.7614376,-73.9411265,Barbeque,John Brown BBQ,4.0,157,27-20 40th Ave,(347) 617-1120,14,3,17
2660,Monroe St & Tompkins Ave,40.686203,-73.944694,Italian,Macosa Trattoria,4.5,62,310 Tompkins Ave,(646) 574-7866,9,5,14
2661,Monroe St & Tompkins Ave,40.686203,-73.944694,Southern,Peaches HotHouse,4.0,1454,415 Tompkins Ave,(718) 483-9111,9,5,14
2662,Monroe St & Tompkins Ave,40.686203,-73.944694,Italian,Bar Camillo,4.5,49,333 Tompkins Ave,(347) 533-6340,9,5,14
2663,Monroe St & Tompkins Ave,40.686203,-73.944694,Tacos,Warude,4.0,150,385 Tompkins Ave,(718) 684-4449,9,5,14
2664,Monroe St & Tompkins Ave,40.686203,-73.944694,Coffee & Tea,Maya Congee Cafe,4.5,144,563 Gates Ave,(929) 367-8867,9,5,14
2665,Monroe St & Tompkins Ave,40.686203,-73.944694,Chicken Shop,Chicken Feastin,4.5,59,561 Gates Ave,(718) 676-9992,9,5,14
2666,Monroe St & Tompkins Ave,40.686203,-73.944694,Cocktail Bars,Lucky’s Cocktail Lounge,4.5,90,334 Marcus Garvey Blvd,(347) 529-3537,9,5,14
2667,Monroe St & Tompkins Ave,40.686203,-73.944694,Breakfast & Brunch,Seven Restaurant,4.5,117,470 Nostrand Ave,(718) 230-7777,9,5,14
2668,Monroe St & Tompkins Ave,40.686203,-73.944694,American (New),Baron's,4.0,345,564 Dekalb Ave,(718) 230-7100,9,5,14
2669,Monroe St & Tompkins Ave,40.686203,-73.944694,Wine Bars,Bed-Vyne Brew,4.0,111,370 Tompkins Ave,(347) 295-2218,9,5,14
2670,Monroe St & Tompkins Ave,40.686203,-73.944694,Juice Bars & Smoothies,The Bush Doctor Juice Bar,4.5,48,307 Tompkins Ave,(718) 594-7607,9,5,14
2671,Monroe St & Tompkins Ave,40.686203,-73.944694,Coffee & Tea,Crocus Juice Bar and Cafe,4.0,41,328 Tompkins Ave,(718) 230-1639,9,5,14
2672,Monroe St & Tompkins Ave,40.686203,-73.944694,Coffee & Tea,Brown Butter,4.0,279,413 Tompkins Ave,(347) 683-2116,9,5,14
2673,Monroe St & Tompkins Ave,40.686203,-73.944694,Coffee & Tea,Brooklyn Kolache,4.5,371,520 Dekalb Ave,(718) 398-1111,9,5,14
2674,Monroe St & Tompkins Ave,40.686203,-73.944694,Cocktail Bars,LunÀtico,4.0,156,486 Halsey St,(718) 513-0339,9,5,14
2675,Monroe St & Tompkins Ave,40.686203,-73.944694,Gastropubs,Sweet Brooklyn Bar And Grill,4.0,506,608 Nostrand Ave,(347) 425-0111,9,5,14
2676,Monroe St & Tompkins Ave,40.686203,-73.944694,Pizza,Saraghina Pizzeria,4.0,1024,350 Lewis Ave,(718) 574-0010,9,5,14
2677,Monroe St & Tompkins Ave,40.686203,-73.944694,Burgers,Three Maples,5.0,40,1452 Fulton St,(347) 365-9382,9,5,14
2678,Monroe St & Tompkins Ave,40.686203,-73.944694,New Mexican Cuisine,Ursula,4.0,122,387 Nostrand Ave,(347) 365-4905,9,5,14
2679,Monroe St & Tompkins Ave,40.686203,-73.944694,Southern,Peaches,3.5,1390,393 Lewis Ave,(718) 942-4162,9,5,14
2680,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,American (New),Mayfield,4.0,610,688 Franklin Ave,(347) 318-3643,7,16,23
2681,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Mexican,Chavela's,4.0,1281,736 Franklin Ave,(718) 622-3100,7,16,23
2682,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Seafood,The Crabby Shack,4.0,787,613 Franklin Ave,(718) 484-1507,7,16,23
2683,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Pizza,Barboncino Pizza & Bar,4.5,1136,781 Franklin Ave,(718) 483-8834,7,16,23
2684,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,French,Cafe Rue Dix,4.0,438,1451 Bedford Ave,(929) 234-2543,7,16,23
2685,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Cocktail Bars,Altar,4.5,65,645 Sterling Pl,(929) 234-2543,7,16,23
2686,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Ethiopian,Ras Plant Based,5.0,348,739 Franklin Ave,(718) 701-8801,7,16,23
2687,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Japanese,Silver Rice,4.5,337,638 Park Pl,(718) 398-8100,7,16,23
2688,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,French,Oxalis,4.5,246,791 Washington Ave,(347) 627-8298,7,16,23
2689,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Asian Fusion,La'Mode BK,4.5,21,1401 Bedford Ave,(718) 316-9100,7,16,23
2690,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Gastropubs,Sweet Brooklyn Bar And Grill,4.0,506,608 Nostrand Ave,(347) 425-0111,7,16,23
2691,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Mexican,Gueros,4.0,641,605 Prospect Pl,(718) 230-4941,7,16,23
2692,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,American (New),Arden,5.0,63,788 Franklin Ave,(718) 484-3266,7,16,23
2693,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Italian,D'Antan|vino Naturale & cucina Italiana,4.5,66,858 Bergen St,(347) 365-9674,7,16,23
2694,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Breakfast & Brunch,ViaRoma,4.5,40,619 St Johns Pl,(347) 350-7758,7,16,23
2695,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Bars,The Crown Inn,4.0,209,724 Franklin Ave,(334) 463-0756,7,16,23
2696,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,African,Brooklyn Suya,4.5,118,717 Franklin Ave,(718) 513-0122,7,16,23
2697,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Caribbean,Savvy Bistro & Bar,4.0,266,710 Nostrand Ave,(347) 533-7880,7,16,23
2698,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,Italian,Cent'Anni,3.5,516,742 Franklin Ave,(718) 942-5201,7,16,23
2699,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,American (Traditional),Emily,4.0,924,919 Fulton St,(347) 844-9588,7,16,23
2700,Willoughby Ave & Walworth St,40.69331716,-73.95381995,American (New),Baron's,4.0,345,564 Dekalb Ave,(718) 230-7100,4,11,15
2701,Willoughby Ave & Walworth St,40.69331716,-73.95381995,American (Traditional),Rustik Tavern,4.0,589,471 Dekalb Ave,(347) 406-9700,4,11,15
2702,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Coffee & Tea,Brooklyn Kolache,4.5,371,520 Dekalb Ave,(718) 398-1111,4,11,15
2703,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Seafood,Peaches Grand,4.0,394,285 Grand Ave,(718) 638-9500,4,11,15
2704,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Cajun/Creole,Soco,4.0,2359,509 Myrtle Ave,(718) 783-1936,4,11,15
2705,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Korean,Nostrand Cafe,4.5,138,261 Nostrand Ave,(718) 975-8588,4,11,15
2706,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Pizza,Speedy Romeo,4.0,681,376 Classon Ave,(646) 542-1848,4,11,15
2707,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Tacos,Swell Dive,4.0,113,1013 Bedford Ave,(917) 652-4779,4,11,15
2708,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Sushi Bars,U-gu,4.5,189,541 Myrtle Ave,(718) 857-0222,4,11,15
2709,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Ramen,Samurai Papa BS,4.0,193,594 Lafayette Ave,(718) 398-8181,4,11,15
2710,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Ice Cream & Frozen Yogurt,The Ice Cream House,3.5,58,873 Bedford Ave,(718) 972-0222,4,11,15
2711,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Italian,Locanda Vini e Olii,4.0,341,129 Gates Ave,(718) 622-9202,4,11,15
2712,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Juice Bars & Smoothies,Brooklyn Blend ,4.5,422,194 Tompkins Ave,(718) 484-2247,4,11,15
2713,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Coffee & Tea,Marcy & Myrtle Cafe,4.5,89,574 Marcy Ave,(917) 662-0727,4,11,15
2714,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Italian,Macosa Trattoria,4.5,62,310 Tompkins Ave,(646) 574-7866,4,11,15
2715,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Bars,Chilo's,4.0,241,323 Franklin Ave,(718) 676-5245,4,11,15
2716,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Cafes,Stonefruit Espresso + Kitchen,4.0,191,1058 Bedford Ave,(718) 230-4147,4,11,15
2717,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Tapas Bars,750 Myrtle Diner,4.0,131,750 Myrtle Ave,(718) 758-5298,4,11,15
2718,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Breakfast & Brunch,Bushwick Grind Cafe,5.0,142,63 Whipple St,(929) 337-6007,4,11,15
2719,Willoughby Ave & Walworth St,40.69331716,-73.95381995,Vegan,A.T.M. Vegan Deli,5.0,15,525 Dekalb Ave,(646) 670-3894,4,11,15
2720,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,American (Traditional),Rustik Tavern,4.0,589,471 Dekalb Ave,(347) 406-9700,10,12,22
2721,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,American (New),Baron's,4.0,345,564 Dekalb Ave,(718) 230-7100,10,12,22
2722,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Seafood,Peaches Grand,4.0,394,285 Grand Ave,(718) 638-9500,10,12,22
2723,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Cajun/Creole,Soco,4.0,2359,509 Myrtle Ave,(718) 783-1936,10,12,22
2724,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Italian,Osteria Brooklyn,4.5,231,458 Myrtle Ave,(646) 750-9156,10,12,22
2725,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Sushi Bars,U-gu,4.5,189,541 Myrtle Ave,(718) 857-0222,10,12,22
2726,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Coffee & Tea,Brooklyn Kolache,4.5,371,520 Dekalb Ave,(718) 398-1111,10,12,22
2727,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Italian,Aita,4.0,324,132 Greene Ave,(718) 576-3584,10,12,22
2728,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Mexican,Taqueria Tepango,4.0,239,568 Myrtle Ave,(718) 636-8878,10,12,22
2729,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Gastropubs,Putnam's Pub & Cooker,4.0,506,419 Myrtle Ave,(347) 799-2382,10,12,22
2730,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Pubs,Moot Bar,4.5,46,579 Myrtle Ave,(718) 638-3982,10,12,22
2731,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Pizza,Speedy Romeo,4.0,681,376 Classon Ave,(646) 542-1848,10,12,22
2732,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Grocery,Chinantla,4.0,126,657 Myrtle Ave,(718) 222-1719,10,12,22
2733,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Coffee & Tea,TB Coffee House,4.5,28,578 Myrtle Ave,(917) 397-2719,10,12,22
2734,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Ice Cream & Frozen Yogurt,The Ice Cream House,3.5,58,873 Bedford Ave,(718) 972-0222,10,12,22
2735,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Bars,Chilo's,4.0,241,323 Franklin Ave,(718) 676-5245,10,12,22
2736,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Pizza,Il Porto,4.0,392,37 Washington Ave,(718) 624-0954,10,12,22
2737,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Vegan,Luanne's Wild Ginger,4.5,113,235 Dekalb Ave,(718) 638-8868,10,12,22
2738,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Local Flavor,Bedford-Stuyvesant,5.0,15,"Brooklyn, NY 11205",(718) 638-8868,10,12,22
2739,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,Specialty Food,Mekelburg's,4.0,347,293 Grand Ave,(718) 399-2337,10,12,22
2740,6 Ave & Canal St,40.72243797,-74.00566443,French,La Sirene,4.5,1710,558 Broome St,(212) 925-3061,6,65,71
2741,6 Ave & Canal St,40.72243797,-74.00566443,Italian,A Pasta Bar,4.0,515,330 W Broadway,(646) 762-4056,6,65,71
2742,6 Ave & Canal St,40.72243797,-74.00566443,American (Traditional),Black Tap Craft Burgers & Beer - SoHo,3.5,1383,529 Broome St,(917) 639-3089,6,65,71
2743,6 Ave & Canal St,40.72243797,-74.00566443,Italian,Piccola Cucina Osteria,4.5,793,196 Spring St,(646) 478-7488,6,65,71
2744,6 Ave & Canal St,40.72243797,-74.00566443,Mediterranean,Shuka,4.5,944,38 MacDougal St,(212) 475-7500,6,65,71
2745,6 Ave & Canal St,40.72243797,-74.00566443,Diners,Soho Diner,3.0,200,320 West Broadway,(212) 965-3011,6,65,71
2746,6 Ave & Canal St,40.72243797,-74.00566443,Italian,Aurora Soho,4.0,535,510 Broome St,(212) 334-9020,6,65,71
2747,6 Ave & Canal St,40.72243797,-74.00566443,Tuscan,Pepolino Restaurant,4.0,633,281 W Broadway,(212) 966-9983,6,65,71
2748,6 Ave & Canal St,40.72243797,-74.00566443,Fondue,Taureau,4.5,606,558 Broome St,(212) 228-2222,6,65,71
2749,6 Ave & Canal St,40.72243797,-74.00566443,Spanish,Boqueria Soho,4.0,1240,171 Spring St,(212) 343-4255,6,65,71
2750,6 Ave & Canal St,40.72243797,-74.00566443,Japanese,Raku,4.5,894,48 Macdougal St,(212) 989-4797,6,65,71
2751,6 Ave & Canal St,40.72243797,-74.00566443,Thai,Top Thai Greenwich,4.5,1883,235 Sullivan St,(646) 726-4418,6,65,71
2752,6 Ave & Canal St,40.72243797,-74.00566443,Italian,MAMO Restaurant,4.0,355,323 W Broadway,(646) 964-4641,6,65,71
2753,6 Ave & Canal St,40.72243797,-74.00566443,Burgers,Au Cheval,4.5,838,33 Cortlandt Aly,(646) 350-2429,6,65,71
2754,6 Ave & Canal St,40.72243797,-74.00566443,Seafood,Vestry,4.0,152,246 Spring St,(212) 784-1350,6,65,71
2755,6 Ave & Canal St,40.72243797,-74.00566443,Mexican,Anejo Tribeca,4.0,662,301 Church St,(212) 920-6270,6,65,71
2756,6 Ave & Canal St,40.72243797,-74.00566443,Wine Bars,City Vineyard,4.0,1175,233 West St,(646) 677-8350,6,65,71
2757,6 Ave & Canal St,40.72243797,-74.00566443,American (New),Marc Forgione,4.5,1006,134 Reade St,(212) 941-9401,6,65,71
2758,6 Ave & Canal St,40.72243797,-74.00566443,Korean,Jungsik,4.5,751,2 Harrison St,(212) 219-0900,6,65,71
2759,6 Ave & Canal St,40.72243797,-74.00566443,Pancakes,Flipper’s,3.5,912,337 W Broadway,(917) 265-8292,6,65,71
2760,John St & William St,40.70862144,-74.00722156,American (New),Manhatta,4.5,637,28 Liberty St,(212) 230-5788,18,23,41
2761,John St & William St,40.70862144,-74.00722156,Cafes,La Parisienne,4.5,837,9 Maiden Ln,(646) 756-4911,18,23,41
2762,John St & William St,40.70862144,-74.00722156,Pizza,Kesté Pizza & Vino,4.0,1841,77 Fulton St,(212) 243-1500,18,23,41
2763,John St & William St,40.70862144,-74.00722156,Wine Bars,Felice 15 Gold,4.0,456,15 Gold St,(212) 785-5950,18,23,41
2764,John St & William St,40.70862144,-74.00722156,American (New),Crown Shy,4.0,557,70 Pine St,(212) 517-1932,18,23,41
2765,John St & William St,40.70862144,-74.00722156,Italian,Da Claudio,4.0,628,21 Ann St,(212) 285-2668,18,23,41
2766,John St & William St,40.70862144,-74.00722156,Pubs,Carragher's Pub & Restaurant,4.0,254,17 JOHN ST,(646) 370-1545,18,23,41
2767,John St & William St,40.70862144,-74.00722156,Gastropubs,The Malt House,4.0,619,9 Maiden Ln,(646) 682-7577,18,23,41
2768,John St & William St,40.70862144,-74.00722156,Breakfast & Brunch,Hole In The Wall,4.0,769,15 Cliff St,(212) 602-9991,18,23,41
2769,John St & William St,40.70862144,-74.00722156,Tacos,Mezcali,4.0,119,83 Maiden Ln,(917) 409-5881,18,23,41
2770,John St & William St,40.70862144,-74.00722156,Vegetarian,Nish Nush,4.5,378,41 John St,(212) 577-6474,18,23,41
2771,John St & William St,40.70862144,-74.00722156,Dim Sum,Brooklyn Chop House,4.0,944,150 Nassau St,(212) 619-1200,18,23,41
2772,John St & William St,40.70862144,-74.00722156,Steakhouses,Carne Mare,4.5,221,89 South St,(212) 280-4600,18,23,41
2773,John St & William St,40.70862144,-74.00722156,Ramen,Kuu Ramen,4.0,832,20 John St,(212) 571-7177,18,23,41
2774,John St & William St,40.70862144,-74.00722156,American (Traditional),Ryan Maguire's Bar & Restaurant,4.0,188,28 Cliff St,(212) 566-6906,18,23,41
2775,John St & William St,40.70862144,-74.00722156,American (New),Marc Forgione,4.5,1006,134 Reade St,(212) 941-9401,18,23,41
2776,John St & William St,40.70862144,-74.00722156,Breakfast & Brunch,Suited,4.5,133,45 John St,(212) 941-9401,18,23,41
2777,John St & William St,40.70862144,-74.00722156,Thai,Lil Chef Mama,4.5,141,27 Cliff St,(646) 964-5555,18,23,41
2778,John St & William St,40.70862144,-74.00722156,Italian,Giardino D'oro,4.5,141,5 Gold St,(212) 514-6400,18,23,41
2779,John St & William St,40.70862144,-74.00722156,Seafood,The Capital Grille,4.0,656,120 Broadway,(212) 374-1811,18,23,41
2780,Duffield St & Willoughby St,40.69221589,-73.9842844,Pizza,Circa Brewing,4.0,422,141 Lawrence St,(718) 858-0055,13,33,46
2781,Duffield St & Willoughby St,40.69221589,-73.9842844,Food Court,Dekalb Market Hall,4.0,777,445 Albee Sq W,(929) 359-6555,13,33,46
